symbol,term,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,EBITDA,EBIT,Shares,Cash & Equivalents,Receivables,Inventory,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing Cash Flow,Dividend,Financing Cash Flow,Price,Price_M1,Price_M2,Price_M3,name,name_kr,sector,industry,avg_volume
SIEN,2019Q4,83.699,33.012,50.687,126.96,-103.567,-106.818,-2.96,-87.01,-103.567,40.654,87.608,27.548000000000002,39.612,157.257,47.147,204.404,6.508,70.47,38.248,52.052,122.522,81.882,16.557,-87.033,-4.071,-22.014,,109.756,8.94,6.06,4.19,1.99,Sientra Inc,시엔트라,Healthcare,Medical Devices,479967
SIG,2019Q4,6138.5,3934.9,2203.6,1932.2,-148.4,-222.4,-4.3,-428.5,-148.4,51.8,188.6,23.5,2519.4,2938.7,3162.9,6101.6,5.0,1383.1,788.8,3667.8,5050.9,1050.7,-280.1,497.7,-135.4,-139.4,1.48,-297.5,21.74,24.31,23.32,6.45,Signet Jewelers Ltd,시그넷 주얼러스,Consumer Cyclical,Luxury Goods,2982030
SIGA,2019Q4,26.7421,1.7829000000000002,24.9593,13.2522,-2.3221,-7.2411,-0.09,-1.7952,-2.3221,81.031,160.987,4.168,9.6529,180.042,18.5244,198.566,80.0449,91.7358,2.3986,9.0466,100.782,97.7838,0.527,-18.2043,-0.0291,-0.0291,,-1.1766,4.77,5.15,5.0,4.78,SIGA Technologies Inc,시가 테크놀로지스,Healthcare,Biotechnology,134467
SIGI,2019Q4,2846.49,1551.49,1295.0,535.973,370.058,271.623,4.52,425.263,370.058,59.421,7.975,1397.14,,1405.11,7392.04,8797.15,0.0,5717.08,550.597,885.131,6602.21,2194.94,55.205,477.495,-30.977,-543.623,0.8300000000000001,57.184,65.19,66.25,55.78,49.7,Selective Insurance Group Inc,셀렉티브 인슈어런스 그룹,Financial Services,Insurance Property & Casualty,424100
SILK,2019Q4,63.354,15.927,47.427,63.22,-28.065,-52.415,-21.07,-27.034,-28.065,22.9567,90.689,8.600999999999999,10.322,112.49,24.912,137.402,0.769,16.932,44.879,48.579,65.511,71.891,1.031,-29.61,-0.535,-69.956,,113.757,40.38,46.54,39.85,31.48,Silk Road Medical Inc,실크로드 메디컬,Healthcare,Medical Devices,368800
SIMO,2019Q4,457.253,235.081,222.172,42.986,52.145,64.398,1.83,65.358,52.145,35.177,325.176,108.738,88.439,565.199,132.53,697.729,3.0461,131.488,0.0,29.457,160.945,536.784,13.213,77.695,-11.015,34.668,1.25,-70.26,50.71,45.89,37.22,36.66,Silicon Motion Technology Corp ADR,실리콘 모션 테크놀로지 ADR,Technology,Semiconductors,240800
SINT,2019Q4,0.6890000000000001,0.551,0.138,3.338,-6.594,-7.5,-6.3321,-6.124,-6.594,1.556,1.787,0.136,0.106,4.063,5.084,9.147,0.006,2.066,0.012,1.879,3.9450000000000003,5.202,0.47000000000000003,-6.435,-0.147,1.381,,1.164,1.49,1.8399999999999999,0.61,0.4,SINTX Technologies Inc,SINTX 테크놀로지스,Healthcare,Medical Devices,343667
SIRI,2019Q4,7794.0,3427.0,4367.0,2168.0,1647.0,914.0,0.21,2168.0,1647.0,4501.0,106.0,670.0,11.0,1003.0,10146.0,11149.0,2.0,3293.0,7842.0,8592.0,11885.0,-736.0,521.0,2017.0,-363.0,-3.0,0.05,-1959.0,7.15,7.07,6.34,4.94,Sirius XM Holdings Inc,시리우스 XM 홀딩스,Communication Services,Broadcasting,21024400
SITC,2019Q4,507.988,139.663,368.325,58.384,141.484,61.292,0.33,310.547,141.484,183.026,19.133,60.594,,79.727,4013.89,4093.62,46.0,220.811,1847.3,1891.33,2112.14,1981.48,169.063,270.154,-75.478,-10.395,0.8,-254.278,14.02,12.71,11.51,5.21,Site Centers Corp,사이트 센터스,Real Estate,Reit Retail,1077820
SITE,2019Q4,2357.5,1584.3,773.2,654.3,124.9,77.7,1.88,186.4,124.9,41.2188,19.0,290.4,427.1,765.8,677.5,1443.3,4.5,310.8,536.6,739.3,1050.1,393.2,61.5,130.8,-18.5,-91.9,,-37.3,90.65,96.55,99.25,73.62,SiteOne Landscape Supply Inc,사이트원 랜드스케이프 서플라이,Industrials,Industrial Distribution,389500
SIVB,2019Q4,3531.0,213.0,3318.0,1708.0,1610.0,1137.0,21.9,,,51.915,6781.78,,,41386.7,29420.8,71004.9,62.0,61775.2,347.987,2389.74,64383.8,6621.08,11.0,1164.0,-65.0,-9372.0,,11418.0,251.04,240.33,208.16,151.08,SVB Financial Group,SVB 파이낸셜 그룹,Financial Services,Banks Regional,422833
SIX,2019Q4,1487.58,130.304,1357.28,199.194,434.088,179.065,2.12,555.881,434.088,84.348,174.179,108.679,32.951,376.24,2506.3,2882.54,8.0,339.732,2266.88,3258.93,3598.66,-716.118,121.793,410.573,-142.863,-139.126,3.29,-143.007,45.11,38.13,25.28,12.54,Six Flags Entertainment Corp,식스 플래그스 엔터테인먼트,Consumer Cyclical,Leisure,1470300
SJI,2019Q4,1628.63,1031.97,596.659,288.089,201.205,76.917,0.85,201.205,201.205,92.13,6.417,233.832,55.317,652.508,5712.83,6365.34,467.909,1731.9,2070.09,3209.66,4941.56,1423.78,133.385,121.052,-477.274,-477.648,1.16,353.298,32.98,30.8,27.05,25.0,South Jersey Industries Inc,사우스 저지 인더스트리스,Utilities,Utilities Diversified,528367
SJM,2019Q4,7650.7,4730.9,2919.8,1484.9,958.6,554.7,4.91,1500.7,958.6,113.4,48.8,522.4,1013.3,1659.2,15131.8,16791.0,1127.4,2310.1,4584.5,6385.6,8695.7,8095.3,542.1,1140.8,-317.1,-309.5,3.46,-952.4,104.13,103.61,102.99,111.0,J M Smucker Co,JM 스머커,Consumer Defensive,Packaged Foods,975733
SJR,2019Q4,4037.76,2385.05,1652.71,0.0,848.488,530.929,1.0287,1662.52,848.488,518.0,99.8448,214.061,68.8324,680.004,11164.5,11844.5,91.5012,1223.1,3069.47,5865.88,7088.98,4755.49,814.029,1182.95,-772.388,-765.596,,-1225.87,20.29,19.53,17.35,16.2,Shaw Communications Inc Class B,쇼 커뮤니케이션스 Class B,Communication Services,Telecom Services,411900
SJT,2019Q4,9.9254,,9.9254,1.8345,8.0909,8.0909,0.17,8.0909,8.0909,46.609,1.0794,,,1.0794,5.4522,6.5316,0.0,0.0,0.0,1.0794,1.0794,5.4522,0.0,0.0,0.0,0.0,0.17,0.0,2.54,2.41,2.31,2.1,San Juan Basin Royalty Units,San Juan Basin Royalty Units,Energy,Oil & Gas E&P,118800
SJW,2019Q4,420.482,175.769,244.713,105.874,57.479,23.403,0.8300000000000001,125.968,57.479,28.443,17.944,47.975,0.0,122.046,3010.42,3132.47,139.481,234.567,1283.6,2007.92,2242.49,889.984,68.489,130.005,-177.143,-1017.77,1.2,484.988,71.06,73.35,61.18,57.77,SJW Group,SJW 그룹,Utilities,Utilities Regulated Water,216933
SKT,2019Q4,478.348,157.734,320.614,53.79,105.9,87.855,0.93,234.098,105.9,92.808,16.672,,,16.672,2181.96,2285.21,9.0,79.562,1569.77,1658.3,1829.1,456.109,128.198,220.391,79.466,99.289,1.4100000000000001,-312.133,14.73,14.63,11.98,5.0,Tanger Factory Outlet Centers Inc,텐저 팩토리 아웃렛 센터,Real Estate,Reit Retail,3332870
SKX,2019Q4,5220.05,2728.89,2491.16,1995.21,518.443,346.56,2.26,629.958,518.443,153.392,936.913,699.235,1069.86,2819.59,2073.35,4892.94,72.023,1238.23,49.183,1118.61,2356.84,2536.11,111.515,426.552,-230.564,-344.073,,-131.973,43.19,37.39,33.08,23.74,Skechers USA Inc Class A,스케처스 USA Class A,Consumer Cyclical,Footwear & Accessories,1607170
SKY,2019Q4,1396.26,1110.81,285.454,198.45,87.004,61.207,1.08,105.96,87.0041,56.521,171.287,42.233,107.938,334.835,389.643,724.478,32.375,178.303,39.33,76.978,255.281,469.197,18.956,86.387,-16.492,-15.392,,-29.671,31.7,28.75,25.48,15.68,Skyline Champion Corp,스카이라인 챔피언,Consumer Cyclical,Residential Construction,533300
SKYW,2019Q4,2971.96,824.263,2147.7,1001.75,512.258,340.099,6.67,512.258,512.258,50.932,520.172,94.118,110.503,760.346,5896.78,6657.13,364.126,924.676,2628.99,3557.44,4482.12,2175.01,368.098,721.03,-608.138,-657.034,0.48,-305.174,64.63,55.17,45.4,26.19,SkyWest Inc,스카이웨스트,Industrials,Airlines,298800
SLAB,2019Q4,473.785,193.571,280.214,163.167,-88.643,19.265,0.44,-22.231,-88.643,43.346,725.971,75.639,73.057,943.859,730.994,1674.85,6.0,137.701,368.257,422.101,559.802,1115.05,66.412,22.177,-15.3,-102.813,,-29.647,115.98,98.31,88.68,85.41,Silicon Laboratories Inc,실리콘 래버러터리스,Technology,Semiconductors,245000
SLB,2019Q4,32917.0,28720.0,4197.0,474.0,3253.0,-10137.0,-7.33,6842.0,3253.0,1385.0,2167.0,7747.0,4130.0,15530.0,40782.0,56312.0,1018.0,13098.0,14770.0,19038.0,32136.0,24176.0,3589.0,5431.0,-1724.0,-2011.0,2.0,-3718.0,40.2,33.51,27.09,13.49,Schlumberger NV,슐럼버거,Energy,Oil & Gas Equipment & Services,10702200
SLCA,2019Q4,1474.48,1133.29,341.184,150.848,-352.955,-329.082,-4.48,-166.861,-352.955,73.253,185.74,182.713,124.432,509.04,2044.19,2553.23,18.463,335.398,1213.99,1501.26,1836.65,716.58,186.094,147.809,-116.461,-120.393,0.25,-44.174,6.15,5.14,4.59,1.8,US Silica Holdings Inc,US 실리카 홀딩스,Energy,Oil & Gas Equipment & Services,3126470
SLF,2019Q4,29902.1,11522.5,18379.5,-21.1008,2436.39,1972.92,3.3309,2687.33,2687.34,592.0,7215.72,0.0,,7215.72,216756.0,223971.0,0.6921,0.0,3043.04,205502.0,205502.0,18469.2,0.0,1919.42,-85.9104,-324.048,,-1835.77,45.57,47.02,43.24,32.09,Sun Life Financial Inc,선 라이프 파이낸셜,Financial Services,Insurance—Diversified,493533
SLG,2019Q4,1238.99,458.628,780.367,100.875,394.752,253.784,3.2565,685.81,394.752,77.057,241.43,65.089,,306.519,12459.8,12766.3,3.0,189.053,5552.59,6366.92,6555.98,6210.34,291.058,376.473,-307.275,114.494,3.64,-528.65,97.55,97.72,83.28,45.76,SL Green Realty Corp,SL 그린 리얼티,Real Estate,Reit Office,833712
SLGN,2019Q4,4489.93,3776.18,713.744,315.703,359.486,193.814,1.74,569.431,359.485,110.939,203.824,504.986,633.005,1406.81,3524.25,4931.06,29.813,1018.53,2214.61,2889.21,3907.74,1023.32,209.946,507.355,-230.944,-230.09,0.44,-145.525,31.08,30.86,28.63,29.02,Silgan Holdings Inc,실간 홀딩스,Consumer Cyclical,Packaging & Containers,352600
SLM,2019Q4,2379.96,707.717,1672.24,928.502,743.74,561.439,1.31,,,427.292,5720.76,,,31897.7,788.8,32686.5,289.0,24573.2,4354.04,4801.43,29374.6,3311.84,48.692,-15.641,0.0,-2306.71,0.12,5361.22,8.91,10.92,10.37,7.19,SLM Corp,SLM,Financial Services,Credit Services,3054200
SLP,2019Q4,35.8351,9.4686,26.3664,12.5908,11.2793,9.105,0.52,14.0055,11.2793,17.609,12.6105,9.8344,0.0,23.093,24.6701,47.7631,0.5281,5.6331,0.2401,2.9438,8.5769,39.1862,2.7262,11.6593,-2.0791,-2.0791,0.24,-6.3237,29.07,32.58,32.56,34.92,Simulations Plus Inc,시뮬레이션스 플러스,Healthcare,Health Information Services,137667
SM,2019Q4,1590.1,500.709,1089.4,132.797,-69.968,-187.001,-1.6600000000000001,769.304,-69.968,112.544,0.01,184.732,0.0,252.634,6039.6,6292.23,19.0,472.043,2732.8,3071.19,3543.24,2748.99,839.272,823.567,-1013.29,-1013.29,0.1,111.769,11.24,9.18,6.57,1.22,SM Energy Co,SM 에너지,Energy,Oil & Gas E&P,3236830
SMAR,2019Q4,244.514,46.915,197.599,200.478,-86.362,-79.464,-0.72,-57.226,-86.362,116.861,563.357,42.634,,615.36,159.417,774.777,11.041,196.099,2.156,51.641,247.74,527.037,29.136,-6.833,-11.632,-94.291,,401.03,44.92,48.48,46.3,41.51,Smartsheet Inc Class A,스마트시트,Technology,Software Application,2160630
SMG,2019Q4,3223.7,2184.4,1039.3,604.8,431.9,468.9,8.47,521.3,431.9,55.8,27.4,236.0,866.1,1332.8,2123.2,3456.0,93.8,609.7,1969.9,2217.0,2826.7,629.3,89.4,142.0,-49.5,246.6,2.26,-384.1,106.18,122.74,105.99,102.4,Scotts Miracle-Gro Co,스코츠 미러클 그로,Basic Materials,Agricultural Inputs,390300
SMP,2019Q4,1137.91,806.113,331.8,234.715,94.495,57.917,2.58,120.529,94.495,22.378,10.372,126.64,368.221,540.557,363.297,903.854,4.456,300.588,0.129,99.038,399.626,504.228,26.034,76.928,-16.185,-54.812,0.92,-23.378,53.22,48.58,44.0,41.57,Standard Motor Products Inc,스탠다드 모터 프로덕츠,Consumer Cyclical,Auto Parts,100667
SMPL,2019Q4,554.98,327.011,227.969,139.136,48.506,-31.976,0.34,58.888,48.506,89.709,72.711,69.593,90.378,252.64,1763.42,2016.06,5.291,94.731,638.034,737.649,832.38,1183.68,10.382,52.166,-0.8230000000000001,-987.024,,796.898,28.54,22.97,22.06,19.26,Simply Good Foods Co,더 심플리 굿 푸드,Consumer Defensive,Packaged Foods,764033
SMSI,2019Q4,43.346,3.927,39.419,17.438,10.105,10.603,0.31,11.446,10.105,34.513,28.268,10.894,0.0,39.964,21.233,61.197,1.221,5.72,0.885,6.793,12.513,48.684,1.341,9.988,-1.659,-5.263,,11.384,3.98,5.07,5.36,4.21,Smith Micro Software Inc,스미스 마이크로 소프트웨어,Technology,Software Application,646500
SMTC,2019Q4,569.517,218.243,351.274,150.798,75.6061,48.86,0.75,118.677,75.6061,66.387,283.057,61.444,70.108,440.031,599.108,1039.14,18.306,101.147,179.111,249.02,350.167,688.972,43.071,120.559,-24.204,-40.709,,-109.029,52.9,48.19,39.49,37.5,Semtech Corp,셈텍,Technology,Semiconductors,503833
SNA,2019Q4,3730.0,1886.0,1844.0,1127.6,962.3,693.5,12.59,1054.7,962.3,55.1,184.5,795.3,760.4,2380.5,3313.0,5693.5,225.0,947.6,946.9,1315.1,2262.7,3430.8,92.4,674.6,-97.7,-222.1,3.93,-409.4,169.4,159.63,144.75,108.82,Snap-On Inc,스냅-온,Industrials,Tools & Accessories,314000
SNAP,2019Q4,1715.53,895.838,819.696,1039.52,-1103.33,-1033.66,-0.75,-998.286,-1103.33,1375.46,2112.8,492.194,,2643.99,1367.94,4011.92,42.0,499.675,891.776,1252.34,1752.01,2259.91,105.042,-304.958,-36.478,-728.608,,1165.85,16.33,18.38,14.17,11.89,Snap Inc Class A,스냅,Communication Services,Internet Content & Information,17625800
SNBR,2019Q4,1698.35,646.429,1051.92,904.878,112.095,81.845,2.7800000000000002,173.961,112.095,29.472,1.593,19.978,87.065,160.368,645.675,806.043,291.0,594.774,298.0,370.7,965.474,-159.431,61.866,189.16,-56.624,-56.624,,-132.555,49.24,51.59,44.05,19.16,Sleep Number Corp,슬립 넘버,Consumer Cyclical,Furnishings Fixtures & Appliances,331800
SNCR,2019Q4,308.749,150.407,158.342,112.771,-107.788,-136.727,-3.35,-30.5,-107.788,40.694,39.012,65.863,,142.897,389.126,532.023,8.473,153.396,60.976,101.685,255.081,276.942,77.288,32.583,-8.183,19.377,,-121.257,4.75,5.47,4.92,3.05,Synchronoss Technologies Inc,싱크로노스 테크놀로지스,Technology,Software Infrastructure,371067
SND,2019Q4,233.073,152.021,81.052,22.888,43.483,31.623,0.79,87.705,43.483,40.135,2.6390000000000002,63.69,21.415,92.177,271.226,363.403,6.175,40.018,28.24,77.829,117.847,245.556,44.222,44.632,-25.425,-25.425,,-18.035,2.52,2.03,1.63,1.04,Smart Sand Inc,스마트 샌드,Energy,Oil & Gas Equipment & Services,284000
SNDL,2019Q4,57.1681,27.2095,29.9587,69.9802,-44.3992,-204.575,-2.2800000000000002,-37.0305,-44.3992,85.75,46.0932,20.828,55.9556,130.084,254.279,384.363,134.075,202.904,12.2287,14.7645,217.668,166.695,7.3687000000000005,-84.9579,-104.036,-160.625,,269.99,3.01,1.2,1.42,0.64,Sundial Growers Inc,선다이얼 그로워스,Healthcare,Drug Manufacturers Specialty & Generic,522333
SNDR,2019Q4,4747.0,2286.1,2460.9,1331.7,207.8,147.0,0.8300000000000001,500.7,207.8,177.1,599.9,616.2,71.9,1405.7,2254.4,3660.1,55.5,465.2,305.8,958.5,1423.7,2236.4,292.9,636.3,-375.6,-350.2,0.24,-113.2,21.82,22.27,17.91,19.34,Schneider National Inc Class B,슈나이더 내셔널,Industrials,Trucking,566800
SNDX,2019Q4,1.517,,1.517,16.062,-57.539,-56.047,-1.85,-58.227,-57.539,30.4908,59.775,0.116,,62.331,1.194,63.525,0.47800000000000004,18.368,0.419,13.557,31.925,31.6,-0.6880000000000001,-50.612,0.0,12.781,,28.57,8.78,9.38,9.41,10.97,Syndax Pharmaceuticals Inc,신닥스 파마슈티컬스,Healthcare,Biotechnology,129267
SNN,2019Q4,7641.33,1992.71,5647.3,3913.61,0.0,990.504,1.1191,2016.81,0.0,436.282,275.0,1244.74,1602.63,3197.37,8114.0,9235.53,71.0526,1553.95,1961.84,2594.0,4130.26,5106.58,1177.21,2442.25,-1086.0,-1869.22,0.73,-537.863,48.07,48.01,45.08,35.87,Smith & Nephew PLC ADR,스미스 & 네퓨 ADR,Healthcare,Medical Devices,763700
SNPS,2019Q4,3360.69,752.946,2607.75,862.108,520.231,532.367,3.56,784.657,520.231,149.872,728.597,578.75,141.518,1738.92,4666.24,6405.16,17.614,1752.45,120.093,563.831,2316.28,4088.88,264.426,800.513,-202.388,-235.877,,-561.892,139.2,147.51,137.93,128.79,Synopsys Inc,시놉시스,Technology,Software Infrastructure,928400
SNV,2019Q4,2406.54,454.835,1951.7,1128.88,822.825,540.899,3.52,706.912,559.044,154.331,1186.92,2021.0,1186.92,38183.1,10020.1,48203.3,2548.0,40324.8,2153.9,2936.84,43261.6,4941.69,8.079,621.05,-61.208,-2153.86,1.2,1576.17,39.2,35.02,29.02,17.56,Synovus Financial Corp,시노버스 파이낸셜,Financial Services,Banks Regional,962633
SNX,2019Q4,19070.0,17912.7,1157.26,636.849,519.43,500.712,9.79,891.538,519.43,50.669,225.529,4295.21,2547.22,7452.99,4244.97,11698.0,298.969,4607.12,2718.27,3302.39,7909.51,3788.45,372.108,549.919,-137.423,-146.837,1.5,-631.701,64.4,68.88,62.51,36.55,TD Synnex Corp,TD 시넥스,Technology,Information Technology Services,571067
SO,2019Q4,21419.0,6192.0,15227.0,6854.0,7736.0,4739.0,4.55,11067.0,7736.0,1046.0,1975.0,2810.0,1909.0,9817.0,107083.0,118700.0,2989.0,12546.0,41798.0,74104.0,86650.0,32050.0,3331.0,5781.0,-2433.0,-3392.0,2.46,-1930.0,63.7,70.4,60.36,54.14,Southern Co,서던,Utilities,Utilities Regulated Electric,5346130
SOGO,2019Q4,1172.25,738.454,433.798,178.961,64.4351,89.105,0.23,64.4351,64.4351,389.797,1143.18,134.65,,1304.72,217.68,1522.4,0.0,453.213,0.0,5.686,458.899,1063.5,65.368,219.51,-28.531,-217.551,,-33.414,4.55,4.08,4.25,3.36,Sogou Inc ADR,소고우 ADR Class A,Communication Services,Internet Content & Information,814400
SOHU,2019Q4,1229.72,624.164,605.557,342.697,-67.917,-149.336,-3.81,-67.917,-67.917,39.286,487.435,126.081,,2015.67,676.196,2691.86,114.528,1100.87,6.0,284.08,1384.95,1306.92,80.215,210.59,-15.081,-443.22,,-513.163,11.18,10.63,9.53,6.23,Sohu.com Ltd ADR,소후 닷컴 ADR,Communication Services,Internet Content & Information,344900
SOI,2019Q4,241.687,87.661,154.026,18.586,107.93,52.007,1.69,135.608,107.93,30.141,66.882,38.554,7.144,117.582,387.49,505.072,0.626,20.387,66.712,75.027,95.414,409.658,27.678,114.871,-34.62,-34.002,0.41000000000000003,-39.044,14.0,11.53,10.6,5.25,Solaris Oilfield Infrastructure Inc Class A,솔라리스 오일필드 인프라스트럭처,Energy,Oil & Gas Equipment & Services,614367
SON,2019Q4,5374.21,4316.38,1057.83,530.867,467.082,291.785,2.88,706.222,467.082,100.742,145.283,811.903,503.808,1521.2,3605.09,5126.29,542.0,1404.49,1193.13,1906.09,3310.58,1815.7,239.14,425.85,-181.32,-479.097,1.7000000000000002,77.2,61.72,57.14,48.21,46.35,Sonoco Products Co,소노코 프로덕트,Consumer Cyclical,Packaging & Containers,533367
SONO,2019Q4,1326.54,766.861,559.674,368.427,4.6419,4.342,0.02,40.2949,4.6419,108.985,408.602,135.902,113.117,688.607,185.322,873.929,9.439,375.12,23.192,131.53,506.65,367.279,35.653,147.426,-33.764,-69.386,,23.225,15.62,13.72,11.54,8.48,Sonos Inc,소노스,Technology,Consumer Electronics,1502800
SONY,2019Q4,78919.1,44441.6,34477.5,13739.8,8200.19,6031.76,4.88,11677.4,8200.19,1227.36,27379.5,1686.9,5587.87,51698.6,156567.0,208265.0,8551.09,58911.5,5811.69,104397.0,163309.0,44956.6,3477.25,10979.9,-3509.86,-11995.4,0.37,444.076,68.0,70.18,62.2,59.18,Sony Group Corp ADR,소니 그룹 ADR,Technology,Consumer Electronics,561300
SP,2019Q4,1663.7,1435.6,228.1,109.0,89.6999,48.8,2.2,119.0,89.6999,22.08,24.1,162.0,,186.4,861.5,1479.6,369.0,605.7,679.0,57.1,1105.7,373.9,29.3,76.0,-10.2,-12.5,,-79.4,42.43,41.81,36.51,20.75,SP Plus Corp,SP 플러스,Industrials,Specialty Business Services,128933
SPB,2019Q4,2437.6,1654.6,783.0,680.7,-223.5,571.2,10.28,57.7002,-223.5,47.7,142.2,564.7,627.8,1425.7,3617.4,5043.1,13.9,1001.0,2324.3,2568.8,3569.8,1473.3,281.2,116.3,-43.6,2797.4,1.6800000000000002,-3030.9,64.29,61.41,53.89,36.37,Spectrum Brands Holdings Inc,스펙트럼 브랜즈 홀딩스,Consumer Defensive,Household & Personal Products,469533
SPCE,2019Q4,3.781,2.004,1.7770000000000001,82.166,-213.262,-215.115,-0.6900000000000001,-206.263,-213.262,194.378,492.721,0.461,31.855,541.709,63.837,605.546,2.401,115.845,0.274,146.471,262.316,343.23,6.999,-209.111,-13.856,-13.856,,634.32,11.55,17.15,24.6,14.78,Virgin Galactic Holdings Inc Class A,버진 갤럭틱 홀딩스 Class A,Industrials,Aerospace & Defense,2785170
SPG,2019Q4,5755.19,1021.64,4733.54,185.204,2912.79,2098.25,6.8100000000000005,4306.96,2912.79,307.95,669.373,832.151,,1501.52,29215.4,31231.6,2857.0,1390.68,24163.2,26412.9,28320.4,2911.25,1394.17,3807.83,-869.235,-1076.71,8.3,-2576.09,148.96,133.15,123.08,54.86,Simon Property Group Inc,사이먼 프로퍼티 그룹,Real Estate,Reit Retail,1411700
SPGI,2019Q4,6699.0,1976.0,4723.0,1342.0,3226.0,2123.0,8.65,3430.0,3226.0,245.4,2914.0,1577.0,0.0,4712.0,6636.0,11348.0,112.0,3093.0,3948.0,7719.0,10812.0,536.0,204.0,2776.0,-115.0,-131.0,2.2800000000000002,-1751.0,273.05,293.73,265.91,245.05,S&P Global Inc,S&P 글로벌,Financial Services,Financial Data & Stock Exchanges,1770830
SPH,2019Q4,1224.48,458.003,766.476,73.803,162.174,81.076,1.31,282.249,162.174,62.142,5.917,123.906,52.641,199.955,1984.45,2184.41,0.0,254.873,1288.56,1501.1,1755.97,428.434,120.075,235.05,-35.563,-75.912,,-159.809,21.85,22.65,19.57,14.14,Suburban Propane Partners Common Units,Suburban Propane Partners Common Units,Utilities,Utilities—Regulated Gas,140100
SPLK,2019Q4,2189.83,395.683,1794.15,1495.92,-255.211,-311.814,-2.08,-18.2901,-255.211,152.404,1821.82,638.05,0.0,2647.64,2422.16,5069.8,0.0,1136.65,1693.95,2107.03,3243.68,1826.12,236.921,-101.437,-61.507,-722.218,,-170.834,149.77,155.26,147.33,126.23,Splunk Inc,스플렁크,Technology,Software Infrastructure,1357170
SPNT,2019Q4,982.6,699.1,283.5,53.763,275.3,200.0,2.19,282.1,283.5,91.836,1653.96,603.818,,2257.78,1181.92,3439.69,0.0,1739.27,114.089,286.348,2025.62,1414.07,-1.4,141.1,0.0,786.9,,12.6,10.52,10.89,8.92,7.41,Siriuspoint Ltd,시리우스포인트,Financial Services,Insurance Reinsurance,609733
SPOT,2019Q4,7575.68,5647.04,1928.64,1321.6,-81.76,-208.32,-1.11,15.68,-81.7597,180.961,1967.84,454.72,,2498.72,3237.92,5736.64,0.0,2731.68,0.0,723.52,3455.2,2281.44,97.44,641.76,-151.2,-244.16,,-227.36,149.55,141.3,137.12,121.44,Spotify Technology SA,스포티파이 테크놀러지,Communication Services,Internet Content & Information,1331130
SPR,2019Q4,7863.1,6786.4,1076.7,261.4,760.8,530.1,5.11,1016.0,760.8,103.6,2350.8,546.4,1118.8,4643.0,2963.0,7606.0,50.2,1760.7,2984.1,4083.4,5844.1,1761.9,255.2,922.7,-232.2,-239.9,0.48,884.4,72.88,65.32,52.84,23.93,Spirit AeroSystems Holdings Inc Class A,스피리트 에어로시스템즈 홀딩스 Class A,Industrials,Aerospace & Defense,827333
SPSC,2019Q4,279.124,92.239,186.885,114.859,38.406,33.712,0.965,54.844,38.406,35.024,213.536,31.532,,291.621,155.819,447.44,3.783,68.03,20.085,24.534,92.564,354.876,16.438,71.794,-13.585,-14.313,,-12.142,55.42,56.83,52.6,46.51,SPS Commerce Inc,SPS 커머스,Technology,Software Infrastructure,221500
SPTN,2019Q4,8536.07,7292.23,1243.83,1172.4,56.9434,5.742,0.16,145.344,56.9434,35.359,24.172,345.32,537.212,996.682,1278.93,2275.61,6.349,565.134,682.204,1022.94,1588.07,687.538,88.401,180.192,-56.055,-143.172,0.76,-31.219,14.24,12.18,12.43,14.32,SpartanNash Co,스파르탄내시,Consumer Defensive,Food Distribution,239500
